IncidentID,IncidentYear,IncidentDate,Date,Address,City,State,NeighborhoodCouncil,ZipCode,CallReceived,CallDispatched,FirstUnitTurnout,FirstUnitOnscene,IncidentClosed,FireType,PropertyUseSpecific,PropertyUseGeneral,Fire_AreaOfOrigin,Fire_HeatSource,Fire_FirstItemIgnited,Fire_SpecificCause,Fire_GeneralCause,EstimatedPropertyValue,EstimatedPropertyLoss,EstimatedContentLoss,EstimatedTotalFireLoss,Structure_FireFloorOfOrigin,Structure_FloorOfOriginDescription,Structure_BuildingStatus,Structure_BurnDamage,Structure_SmokeDamage,Structure_AlarmInvolved,Structure_AlarmType,Structure_AlarmEffectiveness,Structure_NumberOfStories,Structure_NumberOfBasementLevels,Structure_ConstructionType,Structure_TotalSqFootage,Structure_NumberOfOccupants,Structure_NumberOfBusinesses,Structure_TotalSQFootBurned,Structure_TotalSQFootSmokeDamage,Mobile_VehicleMake,Mobile_VehicleModel,Mobile_VehicleYear,Fire_OutsideAreaAffected,Latitude,Longitude
915273,2015,2015-05-07T12:00:00Z,2015-05-07,2024 E 29TH ST,Tacoma,WA,East Side,98404,9:18:17,9:19:25,9:21:50,9:26:50,9:34:01,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 16,47.238413,-122.40278
916573,2015,2015-05-16T12:00:00Z,2015-05-16,6231 S WAPATO ST,Tacoma,WA,South Tacoma,98409,20:52:06,20:52:52,20:54:40,20:58:15,21:06:16,Dumpster Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 15,47.20048,-122.4682
918329,2015,2015-05-29T12:00:00Z,2015-05-29,6017 S JUNETT ST,Tacoma,WA,South Tacoma,98409,22:39:09,22:40:17,22:41:22,22:45:38,23:03:58,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 5,47.202704,-122.4743
918165,2015,2015-05-29T12:00:00Z,2015-05-29,S 53RD ST/S OAKES ST,Tacoma,WA,South Tacoma,98409,2:22:46,2:23:06,2:24:07,2:27:40,2:38:06,Mobile Property Fire,Passenger Vehicle,Mobile Property,Other Area of Origin,Undetermined,Undetermined,Unknown,Miscellaneous,3000,3000,200,3200,,,,,,,,,,,,,,,,,Dodge,,1996,Not Applicable,47.20873,-122.4723
916000,2015,2015-05-12T12:00:00Z,2015-05-12,1717 S J ST,Tacoma,WA,New Tacoma,98405,15:27:45,15:29:01,15:29:20,15:32:33,15:54:28,Structure Fire,With Other Hazmat Hazard,Hazardous,"Service, Equipment Areas",Electrical Arcing,"General Materials (ie;Wire,Transformer)",Failure of/in Electrical System,Mechanical Failure or Malfunction,6900000,69,1000,1069,2,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,No,Monitored System,System Operated and was Effective,8,2,Non-Combustible (Type II),100000,500,1,1,0,,,,Not Applicable,47.245803,-122.448848
916864,2015,2015-05-19T12:00:00Z,2015-05-19,6514 E M ST,Tacoma,WA,East Side,98404,6:02:52,6:03:12,6:04:36,6:09:42,7:08:23,Mobile Property Fire,Passenger Vehicle,Mobile Property,Passenger Compartment of Vehicle,Undetermined,Undetermined,Persons Unknown,Incendiary (Set Fire & Illegal Burn),2000,2000,0,2000,,,,,,,,,,,,,,,,,Honda,Civic,1995,Not Applicable,47.197873,-122.4116
917559,2015,2015-05-24T12:00:00Z,2015-05-24,S 38TH ST/S STEELE ST,Tacoma,WA,South Tacoma,98409,17:00:47,17:01:29,17:03:12,17:07:52,17:11:04,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 20,47.2225,-122.4686
917494,2015,2015-05-23T12:00:00Z,2015-05-23,1623 E J ST,Tacoma,WA,New Tacoma,98421,23:28:08,23:28:39,23:29:58,23:33:34,23:51:40,Structure Fire,Jail / Juvenile Hall,Institution,Laundry Area,"Heat, Spark from Friction",Cloths/Fabric/Bedding Material/Rugs,Equipment Failure (Mechanical),Mechanical Failure or Malfunction,15200000,1520,100,1620,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,1,0,Non-Combustible (Type II),100000,200,1,10,0,,,,Not Applicable,47.249342,-122.422611
914481,2015,2015-05-02T12:00:00Z,2015-05-02,4256 65TH AV CT E,Fife,WA,,98424,19:12:12,19:13:22,19:14:10,19:24:49,19:30:30,Other Outside Fire,Not Available,Not Available,Not Available,"Hot Ember,  Ash, or BBQ Briquet",Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,None - 0,47.217895,-122.342501
917855,2015,2015-05-26T12:00:00Z,2015-05-26,E 96TH ST/A ST,Tacoma,WA,South End,98444,21:02:07,21:02:35,21:03:34,21:04:29,21:09:44,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,"Radiated, Conducted Heat from  Equipment",Flammable/Combustible Liquid,Adult (18-64),Negligence(lack of proper caution or attention),2000,1000,0,1000,,,,,,,,,,,,,,,,,Acura,,2005,Not Applicable,47.17003,-122.4314
916158,2015,2015-05-13T12:00:00Z,2015-05-13,1705 DOCK ST,Tacoma,WA,New Tacoma,98402,21:29:13,21:29:53,21:30:40,21:34:51,21:59:30,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),27810000,0,0,0,2,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,No,Monitored System,System Operated and was Effective,7,2,Ordinary (Type III),270000,200,4,0,0,,,,Not Applicable,47.247183,-122.434784
918340,2015,2015-05-30T12:00:00Z,2015-05-30,4708 MARINE VIEW DR,Tacoma,WA,North East,98422,0:48:46,0:50:41,0:51:55,1:02:32,2:04:19,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 64,47.290292,-122.409376
917688,2015,2015-05-25T12:00:00Z,2015-05-25,3508 S ASOTIN ST,Tacoma,WA,South End,98418,15:36:58,15:37:31,15:38:11,15:41:47,15:51:31,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,4,4,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.227965,-122.4565
916816,2015,2015-05-18T12:00:00Z,2015-05-18,455 ST HELENS AV,Tacoma,WA,New Tacoma,98402,18:52:39,18:53:54,18:55:06,18:56:04,21:12:44,Structure Fire,Service Shop,Business,Exterior of Building/Structure,Electrical Arcing,Undetermined,Adult (18-64),Negligence(lack of proper caution or attention),8696783,5000,2500,7500,0,Roof,Occupied and Operating,Confined to FLOOR of origin,Confined to FLOOR of origin,Yes,,,2,1,Ordinary (Type III),79787,0,5,150,150,,,,Not Applicable,47.259947,-122.444168
916815,2015,2015-05-18T12:00:00Z,2015-05-18,SB I5 AT 54TH AV E,,WA,,98424,18:40:37,18:42:26,18:43:16,18:46:44,19:00:13,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Abandoned or Discarded Ashes or Tobacco,"""Heat Source"" misused or misplaced",0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 22,47.240966,-122.357237
917686,2015,2015-05-25T12:00:00Z,2015-05-25,1017 N MOUNTAIN VIEW AV,Tacoma,WA,West End,98406,15:27:12,15:28:15,15:28:57,15:34:39,16:34:49,Structure Fire,Raw Materials,Storage,Exterior of Building/Structure,"Spark, Ember or Flame from  Equipment","Structural Component (Wall,Floor,Rug,Ceiling,Studs)",Adult (18-64),Negligence(lack of proper caution or attention),1000,1000,500,1500,1,Normal Floor,"Idle, not routinely used (Building not empty)",Confined to BUILDING of origin,Confined to BUILDING of origin,Yes,,,1,0,Other,64,0,0,4,64,,,,Not Applicable,47.257391,-122.541933
917464,2015,2015-05-23T12:00:00Z,2015-05-23,3602 MCKINLEY AV,Tacoma,WA,East Side,98404,18:31:05,18:31:47,18:32:29,18:34:39,18:48:33,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),93000,93,10,103,2,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,Yes,,,2,0,Wood Frame (Type V),1000,1,2,1,30,,,,Not Applicable,47.226356,-122.4208
915649,2015,2015-05-09T12:00:00Z,2015-05-09,713 S 59TH ST,Tacoma,WA,South End,98408,22:07:13,22:08:01,22:09:23,22:16:08,22:20:29,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,None - 0,47.20368,-122.440866
915542,2015,2015-05-09T12:00:00Z,2015-05-09,S 19TH ST/70TH AV W,Tacoma,WA,West End,98466,6:32:09,6:33:07,6:34:55,6:38:38,6:45:43,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.2427,-122.53
918397,2015,2015-05-30T12:00:00Z,2015-05-30,930 COMMERCE ST,Tacoma,WA,New Tacoma,98402,15:22:00,15:22:59,15:24:25,15:25:35,15:35:08,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Abandoned or Discarded Ashes or Tobacco,"""Heat Source"" misused or misplaced",0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.255049,-122.439824
918030,2015,2015-05-28T12:00:00Z,2015-05-28,3700 N PEARL ST,Tacoma,WA,West End,98407,9:16:51,9:17:30,9:18:59,9:23:45,9:51:24,Other Outside Fire,Not Available,Not Available,Not Available,"Spark, Ember or Flame from  Equipment",Not Available,Senior Adult (65+),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 125,47.2817,-122.5158
915632,2015,2015-05-09T12:00:00Z,2015-05-09,801 S 37TH ST,Tacoma,WA,South End,98418,19:52:50,19:53:21,19:53:38,20:03:19,20:03:26,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.2247,-122.443325
916284,2015,2015-05-14T12:00:00Z,2015-05-14,815 96TH ST S,Tacoma,WA,South End,98444,17:36:09,17:36:41,17:37:29,17:44:25,17:48:49,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 36,47.170034,-122.444004
917077,2015,2015-05-20T12:00:00Z,2015-05-20,1844 E 34TH ST,Tacoma,WA,East Side,98404,16:32:20,16:33:01,16:33:46,16:38:44,16:57:04,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Other - 0,47.233242,-122.404766
917821,2015,2015-05-26T12:00:00Z,2015-05-26,S 36TH ST/PACIFIC AV,Tacoma,WA,East Side,98418,17:25:51,17:26:27,17:26:42,17:31:15,17:49:16,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Suspicious,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 200,47.22634,-122.4341
918484,2015,2015-05-31T12:00:00Z,2015-05-31,2810 MARSHALL AV,Tacoma,WA,New Tacoma,98421,6:07:54,6:08:32,6:10:48,6:15:25,6:40:30,Dumpster Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 100,47.253708,-122.392122
917405,2015,2015-05-23T12:00:00Z,2015-05-23,N 49TH ST/N PEARL ST,Tacoma,WA,,98407,8:58:41,9:00:51,9:01:27,9:09:40,9:23:02,Other Outside Fire,Not Available,Not Available,Not Available,Match,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.29488,-122.5157
918535,2015,2015-05-31T12:00:00Z,2015-05-31,1204 E 44TH ST,Tacoma,WA,East Side,98404,16:30:07,16:30:49,16:31:57,16:34:34,18:37:47,Structure Fire,Cars or Boats,Storage,Garage/Carport or Vehicle Storage,"Radiated, Conducted Heat from  Equipment",Cloths/Fabric/Bedding Material/Rugs,"Heat too close to Combustibles (ie: BBQ,Welding)","""Heat Source"" misused or misplaced",25920,25920,15000,40920,1,Normal Floor,Occupied and Operating,Confined to BUILDING of origin,Confined to BUILDING of origin,Yes,,,1,0,Wood Frame (Type V),576,0,0,576,576,,,,Not Applicable,47.217169,-122.413629
917864,2015,2015-05-26T12:00:00Z,2015-05-26,2022 E FAIRBANKS ST,Tacoma,WA,East Side,98404,21:56:17,21:57:00,21:57:43,22:01:45,22:07:51,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 24,47.229555,-122.401857
916144,2015,2015-05-13T12:00:00Z,2015-05-13,915 S 7TH ST,Tacoma,WA,New Tacoma,98405,19:13:53,19:14:40,19:15:18,19:18:19,19:29:43,Structure Fire,Boarding Home (> 6 people),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Persons Unknown,Negligence(lack of proper caution or attention),257500,0,0,0,1,Basement,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,No,Monitored System,System Operated and was Effective,2,1,Ordinary (Type III),2500,20,1,0,0,,,,Not Applicable,47.256378,-122.450162
915219,2015,2015-05-06T12:00:00Z,2015-05-06,S 84TH ST/S HOSMER ST,Tacoma,WA,,98408,21:02:09,21:02:55,21:04:01,21:08:10,22:18:03,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 100,47.18105,-122.4632
917009,2015,2015-05-20T12:00:00Z,2015-05-20,8000 PACIFIC AV,Tacoma,WA,South End,98408,7:19:16,7:20:05,7:21:20,7:27:16,7:48:30,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 150,47.18459,-122.4341
916897,2015,2015-05-19T12:00:00Z,2015-05-19,7217 PACIFIC AV,Tacoma,WA,South End,98408,11:24:41,11:25:20,11:26:10,11:29:05,11:42:59,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 16,47.191547,-122.434
918368,2015,2015-05-30T12:00:00Z,2015-05-30,8425 6TH AV,Tacoma,WA,West End,98465,8:22:28,8:23:08,8:24:21,8:28:33,8:53:53,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,1,1,,,,,,,,,,,,,,,,,,,,Square Feet - 10,47.24658,-122.550818
918427,2015,2015-05-30T12:00:00Z,2015-05-30,101 S 38TH ST,Tacoma,WA,East Side,98418,17:55:26,17:56:05,17:57:57,17:59:05,18:15:16,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Undetermined,Undetermined,Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,3500,3500,0,3500,,,,,,,,,,,,,,,,,Dodge,Jeep Wrjp,1988,Not Applicable,47.22309,-122.431425
914624,2015,2015-05-03T12:00:00Z,2015-05-03,3014 S 13TH ST,Tacoma,WA,Central,98405,12:28:00,12:28:37,12:29:23,12:35:16,12:38:36,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Match,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 20,47.249168,-122.475014
916546,2015,2015-05-16T12:00:00Z,2015-05-16,717 S GRANT AV,Tacoma,WA,Central,98405,16:22:50,16:23:43,16:25:18,16:37:44,17:16:20,Structure Fire,Parts/Equipment,Storage,Structural Area (Includes Deck Surfaces),Undetermined,"Structural Component (Wall,Floor,Rug,Ceiling,Studs)",Persons Unknown,Incendiary (Set Fire & Illegal Burn),3600,450,1000,1450,1,Normal Floor,Occupied and Operating,Confined to BUILDING of origin,Confined to BUILDING of origin,Yes,,,1,0,Wood Frame (Type V),80,0,0,10,10,,,,Not Applicable,47.255229,-122.4613
918356,2015,2015-05-30T12:00:00Z,2015-05-30,7626 S LAWRENCE ST,Tacoma,WA,South Tacoma,98409,6:32:57,6:33:47,6:35:17,6:40:01,9:01:18,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cigarette or Smoking Materials,Rubbish/Trash/Waste,Adult (18-64),Negligence(lack of proper caution or attention),113900,2000,10000,12000,1,Normal Floor,"Idle, not routinely used (Building not empty)",Confined to ROOM of origin,Confined to BUILDING of origin,Yes,,,1,0,Wood Frame (Type V),1062,0,0,15,1062,,,,Not Applicable,47.187617,-122.4797
915691,2015,2015-05-10T12:00:00Z,2015-05-10,6TH AV/N PROSPECT ST,Tacoma,WA,Central,98406,7:50:35,7:50:59,7:50:59,7:50:59,7:56:49,Other Outside Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Abandoned or Discarded Ashes or Tobacco,"""Heat Source"" misused or misplaced",0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.25544,-122.4691
915171,2015,2015-05-06T12:00:00Z,2015-05-06,7218 S OAKES ST,Tacoma,WA,South Tacoma,98409,14:47:05,14:47:25,14:48:31,14:53:46,15:43:16,Mobile Property Fire,Passenger Vehicle,Mobile Property,Passenger Compartment of Vehicle,Undetermined,Undetermined,Unknown,Miscellaneous,5000,4500,0,4500,,,,,,,,,,,,,,,,,Ford,Mustang,2003,Not Applicable,47.191806,-122.472409
917340,2015,2015-05-22T12:00:00Z,2015-05-22,1427 E 40TH ST,Tacoma,WA,East Side,98404,17:55:47,17:57:10,17:58:34,18:01:13,18:08:43,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,None - 0,47.22088,-122.409663
916816,2015,2015-05-18T12:00:00Z,2015-05-18,455 ST HELENS AV,Tacoma,WA,New Tacoma,98402,18:52:39,18:53:54,18:55:06,18:56:04,21:12:44,Mobile Property Fire,Passenger Vehicle,Mobile Property,Exterior of Vehicle,Electrical Arcing,Undetermined,Senior Adult (65+),Negligence(lack of proper caution or attention),100,100,0,100,,,,,,,,,,,,,,,,,Cadillac,El Dorado,1993,Not Applicable,47.259947,-122.444168
918345,2015,2015-05-30T12:00:00Z,2015-05-30,8433 S HOSMER ST,Tacoma,WA,South End,98444,2:03:00,2:05:02,2:06:34,2:10:36,2:14:07,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Electrical Arcing,Undetermined,Combustible Material too close to Heat source,"""First Item Ignited"" misused or misplaced",1000,1000,0,1000,,,,,,,,,,,,,,,,,Ford,,1990,Not Applicable,47.180745,-122.4632
916874,2015,2015-05-19T12:00:00Z,2015-05-19,2300 S UNION AV,Tacoma,WA,Central,98405,9:16:37,9:17:05,9:18:25,9:21:23,10:17:08,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Undetermined,Undetermined,Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,2000,2000,200,2200,,,,,,,,,,,,,,,,,Mercedes Benz,,1995,Not Applicable,47.23913,-122.4819
916436,2015,2015-05-15T12:00:00Z,2015-05-15,5939 N 26TH ST,Tacoma,WA,West End,98407,18:23:29,18:24:33,18:25:40,18:29:31,22:55:23,Structure Fire,Multi-family (three or more units),Residential,Living Room or Rec Room,Heat Spread from Another Fire,"Structural Component (Wall,Floor,Rug,Ceiling,Studs)",Exposure Fire,Miscellaneous,88350,2325,900,3225,2,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,Yes,,,2,0,Wood Frame (Type V),950,2,0,25,230,,,,Not Applicable,47.271092,-122.51633
917477,2015,2015-05-23T12:00:00Z,2015-05-23,S 68TH ST/S ALDER STREET AL,Tacoma,WA,South Tacoma,98409,20:45:38,20:45:55,20:46:38,20:53:30,20:57:03,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 10,47.19563,-122.4766
917156,2015,2015-05-21T12:00:00Z,2015-05-21,4609 S THOMPSON AV,Tacoma,WA,South End,98408,9:12:28,9:13:20,9:14:07,9:17:09,11:48:43,Structure Fire,One or Two Family,Residential,Living Room or Rec Room,Wood Stove or Fireplace,Undetermined,Improperly Built or Installed Equipment,"Design, Construction, Installation Deficiency",125900,20000,0,20000,1,Normal Floor,Vacant and Unsecured,Confined to FLOOR of origin,Confined to FLOOR of origin,Yes,,,1,0,Wood Frame (Type V),1274,0,0,200,100,,,,Not Applicable,47.214936,-122.4449
915939,2015,2015-05-12T12:00:00Z,2015-05-12,4611 N 45TH ST,Tacoma,WA,North End,98407,5:39:25,5:39:57,5:41:18,5:45:18,6:09:09,Other Outside Fire,Not Available,Not Available,Not Available,"Radiated, Conducted Heat from  Equipment",Not Available,"Heat too close to Combustibles (ie: BBQ,Welding)","""Heat Source"" misused or misplaced",0,0,100,100,,,,,,,,,,,,,,,,,,,,Square Feet - 6,47.289487,-122.499
917782,2015,2015-05-26T12:00:00Z,2015-05-26,6209 6TH ST CT NE,TFD Service Area,WA,,98422,12:38:46,12:39:26,12:41:16,12:49:07,12:58:46,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,"Spark, Ember or Flame from  Equipment",Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.263227,-122.344659
914868,2015,2015-05-04T12:00:00Z,2015-05-04,5543 BROAD VIEW AV NE,Tacoma,WA,North East,98422,15:49:39,15:50:34,15:50:46,15:58:56,16:40:45,Structure Fire,One or Two Family,Residential,Exterior of Building/Structure,Undetermined,Rubbish/Trash/Waste,Adult (18-64),Negligence(lack of proper caution or attention),342000,2280,0,2280,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,2,1,Non-Combustible (Type II),3000,4,0,20,20,,,,Square Feet - 0,47.307823,-122.427571
917222,2015,2015-05-21T12:00:00Z,2015-05-21,1201 E 45TH ST,Tacoma,WA,East Side,98404,18:35:05,18:35:58,18:37:15,18:41:53,18:48:22,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Match,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 6,47.216282,-122.416455
917130,2015,2015-05-21T12:00:00Z,2015-05-21,7409 S BELL ST,Tacoma,WA,South End,98408,0:04:33,0:05:34,0:06:58,0:09:15,0:36:02,Structure Fire,Residential Board and Care (2-6 people),Residential,Laundry Area,Electrical Arcing,"General Materials (ie;Wire,Transformer)",Failure of/in Electrical System,Mechanical Failure or Malfunction,279000,93,1500,1593,1,Basement,Occupied and Operating,Confined to OBJECT of origin,Confined to FLOOR of origin,No,Unit Detectors Only (Residential Occupancy),"Alerted Occupants, Occupants Responded",2,1,Wood Frame (Type V),3000,5,1,1,20,,,,Not Applicable,47.190013,-122.432603
918381,2015,2015-05-30T12:00:00Z,2015-05-30,S 35TH ST/S M ST,Tacoma,WA,South End,98418,11:18:35,11:19:23,11:19:37,11:23:13,11:31:06,Other Outside Fire,Not Available,Not Available,Not Available,Match,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 3,47.22803,-122.4507
